"area","date","dwellings"
"Southland",2013-10-31,42641.9607987754
"Southland",2013-11-30,42671.8329937855
"Southland",2013-12-31,42702.6556386219
"Southland",2014-01-31,42714.5769585498
"Southland",2014-02-28,42731.226986503
"Southland",2014-03-31,42751.6616403314
"Southland",2014-04-30,42771.1539486488
"Southland",2014-05-31,42791.5950666336
"Southland",2014-06-30,42816.7685588816
"Southland",2014-07-31,42835.3248893645
"Southland",2014-08-31,42851.0460789991
"Southland",2014-09-30,42871.5001252966
"Southland",2014-10-31,42898.5808848738
"Southland",2014-11-30,42923.7736731109
"Southland",2014-12-31,42941.3995251162
"Southland",2015-01-31,42961.8675610059
"Southland",2015-02-28,42979.499105328
"Southland",2015-03-31,43001.8667866312
"Southland",2015-04-30,43024.2381341724
"Southland",2015-05-31,43046.6131479514
"Southland",2015-06-30,43068.9918279685
"Southland",2015-07-31,43088.5329551385
"Southland",2015-08-31,43112.8130172081
"Southland",2015-09-30,43142.7807273645
"Southland",2015-10-31,43162.3326602885
"Southland",2015-11-30,43180.9402216227
"Southland",2015-12-31,43207.1311207795
"Southland",2016-01-31,43228.588198474
"Southland",2016-02-29,43246.2577558947
"Southland",2016-03-31,43275.3041531685
"Southland",2016-04-30,43292.9802712256
"Southland",2016-05-31,43311.6071285489
"Southland",2016-06-30,43325.4962087321
"Southland",2016-07-31,43353.610680329
"Southland",2016-08-31,43389.316594064
"Southland",2016-09-30,43432.6162654558
"Southland",2016-10-31,43453.1593627433
"Southland",2016-11-30,43478.4488238862
"Southland",2016-12-31,43498.9989642099
"Southland",2017-01-31,43511.961907513
"Southland",2017-02-28,43527.773305897
"Southland",2017-03-31,43548.3320329358
"Southland",2017-04-30,43569.8431393999
"Southland",2017-05-31,43590.408523555
"Southland",2017-06-30,43620.4701086988
"Southland",2017-07-31,43635.3466870076
"Southland",2017-08-31,43651.1748729021
"Southland",2017-09-30,43678.4003523982
"Southland",2017-10-31,43703.7311069579
"Southland",2017-11-30,43754.7100172385
"Southland",2017-12-31,43777.2022541518
"Southland",2018-01-31,43793.0483853163
"Southland",2018-02-28,43815.5472793459
"Southland",2018-03-31,43839
"Southland",2018-04-30,43853.2524057986
"Southland",2018-05-31,43872.25561353
"Southland",2018-06-30,43889.3585004882
"Southland",2018-07-31,43910.2620289928
"Southland",2018-08-31,43924.5144347913
"Southland",2018-09-30,43948.2684444556
"Southland",2018-10-31,43964.4211710273
"Southland",2018-11-30,43987.225020305
"Southland",2018-12-31,44018.5803130618
"Southland",2019-01-31,44037.5835207932
"Southland",2019-02-28,44054.6864077515
"Southland",2019-03-31,44082.241058962
"Southland",2019-04-30,44093.6429836009
"Southland",2019-05-31,44116.4468328786
"Southland",2019-06-30,44140.2008425428
"Southland",2019-07-31,44171.5561352997
"Southland",2019-08-31,44187.7088618713
"Southland",2019-09-30,44209.5625507625
"Southland",2019-10-31,44238.0673623596
"Southland",2019-11-30,44270.372815503
"Southland",2019-12-31,44285.5753816881
"Southland",2020-01-31,44299.8277874867
"Southland",2020-02-29,44315.0303536718
"Southland",2020-03-31,44331.1830802435
"Southland",2020-04-30,44359.6878918406
"Southland",2020-05-31,44382.4917411183
"Southland",2020-06-30,44412.8968734885
"Southland",2020-07-31,44468.0061759096
"Southland",2020-08-31,44489.8598648007
"Southland",2020-09-30,44524.0656387173
"Southland",2020-10-31,44559.2215730204
"Southland",2020-11-30,44601.0286300295
"Southland",2020-12-31,44631.4337623997
"Southland",2021-01-31,44656.1379324506
"Southland",2021-02-28,44682.7424232745
"Southland",2021-03-31,44715.9980368045
"Southland",2021-04-30,44729.3002822165
"Southland",2021-05-31,44749.2536503345
"Southland",2021-06-30,44771.1073392256
"Southland",2021-07-31,44813.8645566213
"Southland",2021-08-31,44838.5687266721
"Southland",2021-09-30,44867.0735382692
"Southland",2021-10-31,44883.2262648409
"Southland",2021-11-30,44913.6313972112
"Southland",2021-12-31,44957.3387749934
"Southland",2022-01-31,44982.0429450442
"Southland",2022-02-28,45007.6972754816
"Southland",2022-03-31,45051.4046532639
"Southland",2022-04-30,45079.909464861
"Southland",2022-05-31,45110.3145972312
"Southland",2022-06-30,45157.8226165597
"Southland",2022-07-31,45184.4271073837
"Southland",2022-08-31,45224.3338436197
"Southland",2022-09-30,45294.6457122259
"Southland",2022-10-31,45323.150523823
"Southland",2022-11-30,45369.708382765
"Southland",2022-12-31,45407.7147982278
"Southland",2023-01-31,45430.5186475055
"Taranaki",2001-12-31,42397.45
"Taranaki",2002-01-31,42408.85
"Taranaki",2002-02-28,42421.2
"Taranaki",2002-03-31,42428.8
"Taranaki",2002-04-30,42440.2
"Taranaki",2002-05-31,42454.45
"Taranaki",2002-06-30,42470.6
"Taranaki",2002-07-31,42481.05
"Taranaki",2002-08-31,42491.5
"Taranaki",2002-09-30,42508.6
"Taranaki",2002-10-31,42518.1
"Taranaki",2002-11-30,42538.05
"Taranaki",2002-12-31,42554.2
"Taranaki",2003-01-31,42571.3
"Taranaki",2003-02-28,42590.3
"Taranaki",2003-03-31,42608.35
"Taranaki",2003-04-30,42627.35
"Taranaki",2003-05-31,42648.25
"Taranaki",2003-06-30,42677.7
"Taranaki",2003-07-31,42693.85
"Taranaki",2003-08-31,42712.85
"Taranaki",2003-09-30,42729.95
"Taranaki",2003-10-31,42749.9
"Taranaki",2003-11-30,42799.3
"Taranaki",2003-12-31,42820.2
"Taranaki",2004-01-31,42844.9
"Taranaki",2004-02-29,42868.65
"Taranaki",2004-03-31,42882.9
"Taranaki",2004-04-30,42906.65
"Taranaki",2004-05-31,42927.55
"Taranaki",2004-06-30,42949.4
"Taranaki",2004-07-31,42977.9
"Taranaki",2004-08-31,43003.55
"Taranaki",2004-09-30,43035.85
"Taranaki",2004-10-31,43060.55
"Taranaki",2004-11-30,43097.6
"Taranaki",2004-12-31,43121.35
"Taranaki",2005-01-31,43155.55
"Taranaki",2005-02-28,43210.65
"Taranaki",2005-03-31,43238.2
"Taranaki",2005-04-30,43261
"Taranaki",2005-05-31,43296.15
"Taranaki",2005-06-30,43336.05
"Taranaki",2005-07-31,43371.2
"Taranaki",2005-08-31,43408.25
"Taranaki",2005-09-30,43447.2
"Taranaki",2005-10-31,43480.45
"Taranaki",2005-11-30,43526.05
"Taranaki",2005-12-31,43545.05
"Taranaki",2006-01-31,43568.8
"Taranaki",2006-02-28,43610.6
"Taranaki",2006-03-31,43641
"Taranaki",2006-04-30,43729.1239241316
"Taranaki",2006-05-31,43767.847445529
"Taranaki",2006-06-30,43810.3705052552
"Taranaki",2006-07-31,43850.0431818928
"Taranaki",2006-08-31,43891.6153968592
"Taranaki",2006-09-30,43936.0370912179
"Taranaki",2006-10-31,43976.6584614246
"Taranaki",2006-11-30,44032.4787805929
"Taranaki",2006-12-31,44065.4995810779
"Taranaki",2007-01-31,44148.8674347263
"Taranaki",2007-02-28,44193.2866390081
"Taranaki",2007-03-31,44243.4050279986
"Taranaki",2007-04-30,44274.5241733437
"Taranaki",2007-05-31,44336.0407942322
"Taranaki",2007-06-30,44390.9072923358
"Taranaki",2007-07-31,44439.1237707939
"Taranaki",2007-08-31,44489.2395813024
"Taranaki",2007-09-30,44533.6554016336
"Taranaki",2007-10-31,44592.3193605465
"Taranaki",2007-11-30,44645.2832998137
"Taranaki",2007-12-31,44678.2988549297
"Taranaki",2008-01-31,44722.71276964
"Taranaki",2008-02-29,44766.1763356414
"Taranaki",2008-03-31,44813.4389783006
"Taranaki",2008-04-30,44851.2023576689
"Taranaki",2008-05-31,44903.213428682
"Taranaki",2008-06-30,44957.1236942264
"Taranaki",2008-07-31,45002.4846375433
"Taranaki",2008-08-31,45063.0428304794
"Taranaki",2008-09-30,45104.6033415935
"Taranaki",2008-10-31,45153.7622024792
"Taranaki",2008-11-30,45196.2716527322
"Taranaki",2008-12-31,45256.8275815156
"Taranaki",2009-01-31,45305.0350524768
"Taranaki",2009-02-28,45338.9946009577
"Taranaki",2009-03-31,45367.2548566793
"Taranaki",2009-04-30,45420.2100929561
"Taranaki",2009-05-31,45465.5662722206
"Taranaki",2009-06-30,45506.1729377131
"Taranaki",2009-07-31,45536.3313418392
"Taranaki",2009-08-31,45566.489431636
"Taranaki",2009-09-30,45619.4422564182
"Taranaki",2009-10-31,45645.8004444429
"Taranaki",2009-11-30,45671.2085735309
"Taranaki",2009-12-31,45699.4657743654
"Taranaki",2010-01-31,45725.8231323645
"Taranaki",2010-02-28,45760.7281378057
"Taranaki",2010-03-31,45781.3863160077
"Taranaki",2010-04-30,45802.9940374499
"Taranaki",2010-05-31,45850.2449025859
"Taranaki",2010-06-30,45879.4500357234
"Taranaki",2010-07-31,45915.303076607
"Taranaki",2010-08-31,45958.7536617935
"Taranaki",2010-09-30,46005.0529994859
"Taranaki",2010-10-31,46070.3464533281
"Taranaki",2010-11-30,46120.4436300071
"Taranaki",2010-12-31,46161.0430855729
"Taranaki",2011-01-31,46206.3906944546
"Taranaki",2011-02-28,46257.4360932088
"Taranaki",2011-03-31,46303.7324349508
"Taranaki",2011-04-30,46346.2294937563
"Taranaki",2011-05-31,46409.6194113947
"Taranaki",2011-06-30,46443.568262859
"Taranaki",2011-07-31,46481.3155033861
"Taranaki",2011-08-31,46514.3139472048
"Taranaki",2011-09-30,46550.1610747698
"Taranaki",2011-10-31,46589.8065128152
"Taranaki",2011-11-30,46627.5522062531
"Taranaki",2011-12-31,46662.4485234381
"Taranaki",2012-01-31,46685.948602751
"Taranaki",2012-02-29,46713.2470416583
"Taranaki",2012-03-31,46740.5451957047
"Taranaki",2012-04-30,46764.9941404855
"Taranaki",2012-05-31,46793.2413761012
"Taranaki",2012-06-30,46820.5386853878
"Taranaki",2012-07-31,46855.4327236859
"Taranaki",2012-08-31,46890.3263985408
"Taranaki",2012-09-30,46911.925073195
"Taranaki",2012-10-31,46930.6746859255
"Taranaki",2012-11-30,46963.6682085272
"Taranaki",2012-12-31,46993.8125808001
"Taranaki",2013-01-31,47013.5110688213
"Taranaki",2013-02-28,47037.007719981
"Taranaki",2013-03-31,47070
"Taranaki",2013-04-30,47099.4622716637
"Taranaki",2013-05-31,47133.6763048203
"Taranaki",2013-06-30,47160.2960720655
"Taranaki",2013-07-31,47186.9187364913
"Taranaki",2013-08-31,47218.2936839026
"Taranaki",2013-09-30,47247.7722377215
"Taranaki",2013-10-31,47294.3539112499
"Taranaki",2013-11-30,47334.2905586481
"Taranaki",2013-12-31,47361.8803094879
"Taranaki",2014-01-31,47398.9747421858
"Taranaki",2014-02-28,47433.2226723558
"Taranaki",2014-03-31,47464.6235785056
"Taranaki",2014-04-30,47498.8789834017
"Taranaki",2014-05-31,47538.840604497
"Taranaki",2014-06-30,47570.2526358204
"Taranaki",2014-07-31,47606.4207164641
"Taranaki",2014-08-31,47641.6422806763
"Taranaki",2014-09-30,47679.719676338
"Taranaki",2014-10-31,47723.5054900562
"Taranaki",2014-11-30,47762.5425553494
"Taranaki",2014-12-31,47798.7316115808
"Taranaki",2015-01-31,47834.9247238652
"Taranaki",2015-02-28,47881.5820138083
"Taranaki",2015-03-31,47922.5387660261
"Taranaki",2015-04-30,47966.3532618326
"Taranaki",2015-05-31,48008.2705528362
"Taranaki",2015-06-30,48034.9741644891
"Taranaki",2015-07-31,48068.3391423709
"Taranaki",2015-08-31,48108.3667032976
"Taranaki",2015-09-30,48148.3987838261
"Taranaki",2015-10-31,48208.4144415489
"Taranaki",2015-11-30,48240.8452449888
"Taranaki",2015-12-31,48296.1156309034
"Taranaki",2016-01-31,48346.6346029868
"Taranaki",2016-02-29,48373.368982698
"Taranaki",2016-03-31,48404.8646266547
"Taranaki",2016-04-30,48440.1706726543
"Taranaki",2016-05-31,48487.8539197219
"Taranaki",2016-06-30,48530.7833772701
"Taranaki",2016-07-31,48578.4772280188
"Taranaki",2016-08-31,48608.0892259779
"Taranaki",2016-09-30,48651.0327638241
"Taranaki",2016-10-31,48723.495618499
"Taranaki",2016-11-30,48765.4985501623
"Taranaki",2016-12-31,48800.8408688635
"Taranaki",2017-01-31,48824.7600935415
"Taranaki",2017-02-28,48880.1081238972
"Taranaki",2017-03-31,48919.2722595331
"Taranaki",2017-04-30,48954.631092164
"Taranaki",2017-05-31,48990.9463495841
"Taranaki",2017-06-30,49027.265663057
"Taranaki",2017-07-31,49083.5936433087
"Taranaki",2017-08-31,49139.928113245
"Taranaki",2017-09-30,49189.60005808
"Taranaki",2017-10-31,49245.9471017803
"Taranaki",2017-11-30,49315.6402871581
"Taranaki",2017-12-31,49365.3308898364
"Taranaki",2018-01-31,49407.4035856094
"Taranaki",2018-02-28,49450.4340388747
"Taranaki",2018-03-31,49503
"Taranaki",2018-04-30,49533.498049909
"Taranaki",2018-05-31,49580.1981888321
"Taranaki",2018-06-30,49624.0391355762
"Taranaki",2018-07-31,49665.973954201
"Taranaki",2018-08-31,49712.6740931241
"Taranaki",2018-09-30,49749.8435914506
"Taranaki",2018-10-31,49785.1069616578
"Taranaki",2018-11-30,49832.7601646406
"Taranaki",2018-12-31,49868.0235348478
"Taranaki",2019-01-31,49901.3807769357
"Taranaki",2019-02-28,49939.5033393219
"Taranaki",2019-03-31,49971.9075173502
"Taranaki",2019-04-30,50014.7954000347
"Taranaki",2019-05-31,50058.6363467788
"Taranaki",2019-06-30,50091.9935888667
"Taranaki",2019-07-31,50122.4916387757
"Taranaki",2019-08-31,50161.5672652215
"Taranaki",2019-09-30,50196.8306354287
"Taranaki",2019-10-31,50226.375621278
"Taranaki",2019-11-30,50267.3573758432
"Taranaki",2019-12-31,50310.2452585277
"Taranaki",2020-01-31,50338.8371803173
"Taranaki",2020-02-29,50376.0066786438
"Taranaki",2020-03-31,50405.5516644931
"Taranaki",2020-04-30,50453.2048674759
"Taranaki",2020-05-31,50498.9519423393
"Taranaki",2020-06-30,50550.4174015607
"Taranaki",2020-07-31,50605.6951170207
"Taranaki",2020-08-31,50646.6768715858
"Taranaki",2020-09-30,50699.0953948668
"Taranaki",2020-10-31,50746.7485978496
"Taranaki",2020-11-30,50791.5426086534
"Taranaki",2020-12-31,50844.914195994
"Taranaki",2021-01-31,50894.4735270961
"Taranaki",2021-02-28,50971.6717159281
"Taranaki",2021-03-31,51033.6208798057
"Taranaki",2021-04-30,51048.8699047602
"Taranaki",2021-05-31,51118.443581115
"Taranaki",2021-06-30,51180.3927449925
"Taranaki",2021-07-31,51224.2336917367
"Taranaki",2021-08-31,51273.7930228387
"Taranaki",2021-09-30,51320.4931617618
"Taranaki",2021-10-31,51383.395389699
"Taranaki",2021-11-30,51448.2037457556
"Taranaki",2021-12-31,51513.0121018121
"Taranaki",2022-01-31,51548.2754720193
"Taranaki",2022-02-28,51604.5062515389
"Taranaki",2022-03-31,51712.2024902799
"Taranaki",2022-04-30,51819.8987290209
"Taranaki",2022-05-31,51884.7070850775
"Taranaki",2022-06-30,51952.374633313
"Taranaki",2022-07-31,52020.0421815485
"Taranaki",2022-08-31,52089.6158579033
"Taranaki",2022-09-30,52150.6119577212
"Taranaki",2022-10-31,52224.9509543743
"Taranaki",2022-11-30,52286.9001182518
"Taranaki",2022-12-31,52333.6002571749
"Taranaki",2023-01-31,52380.300396098
"Tasman",2001-12-31,18008.45
"Tasman",2002-01-31,18022.7
"Tasman",2002-02-28,18039.8
"Tasman",2002-03-31,18064.5
"Tasman",2002-04-30,18089.2
"Tasman",2002-05-31,18119.6
"Tasman",2002-06-30,18152.85
"Tasman",2002-07-31,18168.05
"Tasman",2002-08-31,18201.3
"Tasman",2002-09-30,18235.5
"Tasman",2002-10-31,18272.55
"Tasman",2002-11-30,18317.2
"Tasman",2002-12-31,18359.95
"Tasman",2003-01-31,18378.95
"Tasman",2003-02-28,18416.95
"Tasman",2003-03-31,18438.8
"Tasman",2003-04-30,18475.85
"Tasman",2003-05-31,18518.6
"Tasman",2003-06-30,18550.9
"Tasman",2003-07-31,18591.75
"Tasman",2003-08-31,18634.5
"Tasman",2003-09-30,18679.15
"Tasman",2003-10-31,18725.7
"Tasman",2003-11-30,18770.35
"Tasman",2003-12-31,18812.15
"Tasman",2004-01-31,18853.95
"Tasman",2004-02-29,18895.75
"Tasman",2004-03-31,18941.35
"Tasman",2004-04-30,18988.85
"Tasman",2004-05-31,19032.55
"Tasman",2004-06-30,19072.45
"Tasman",2004-07-31,19124.7
"Tasman",2004-08-31,19176.95
"Tasman",2004-09-30,19218.75
"Tasman",2004-10-31,19270.05
"Tasman",2004-11-30,19319.45
"Tasman",2004-12-31,19363.15
"Tasman",2005-01-31,19392.6
"Tasman",2005-02-28,19417.3
"Tasman",2005-03-31,19451.5
"Tasman",2005-04-30,19490.45
"Tasman",2005-05-31,19525.6
"Tasman",2005-06-30,19555.05
"Tasman",2005-07-31,19590.2
"Tasman",2005-08-31,19620.6
"Tasman",2005-09-30,19661.45
"Tasman",2005-10-31,19695.65
"Tasman",2005-11-30,19721.3
"Tasman",2005-12-31,19747.9
"Tasman",2006-01-31,19769.75
"Tasman",2006-02-28,19784
"Tasman",2006-03-31,19803
"Tasman",2006-04-30,19845.1786035567
"Tasman",2006-05-31,19863.5996743391
"Tasman",2006-06-30,19883.9122298113
"Tasman",2006-07-31,19902.3179075331
"Tasman",2006-08-31,19917.86850882
"Tasman",2006-09-30,19945.7497869032
"Tasman",2006-10-31,19964.1317200103
"Tasman",2006-11-30,19978.7113605338
"Tasman",2006-12-31,19988.5421473491
"Tasman",2007-01-31,20000.2650738782
"Tasman",2007-02-28,20016.7237536384
"Tasman",2007-03-31,20035.071625505
"Tasman",2007-04-30,20055.3077069422
"Tasman",2007-05-31,20074.5878931647
"Tasman",2007-06-30,20095.7553064221
"Tasman",2007-07-31,20108.3877852281
"Tasman",2007-08-31,20132.3812901147
"Tasman",2007-09-30,20161.1005591187
"Tasman",2007-10-31,20188.8618040805
"Tasman",2007-11-30,20208.0917172222
"Tasman",2007-12-31,20234.8862590757
"Tasman",2008-01-31,20245.581565278
"Tasman",2008-02-29,20260.0568932526
"Tasman",2008-03-31,20281.1484874988
"Tasman",2008-04-30,20291.8265993248
"Tasman",2008-05-31,20327.0890994405
"Tasman",2008-06-30,20350.0456499105
"Tasman",2008-07-31,20377.7201042115
"Tasman",2008-08-31,20413.8910103124
"Tasman",2008-09-30,20425.475890564
"Tasman",2008-10-31,20437.0555306248
"Tasman",2008-11-30,20449.574690304
"Tasman",2008-12-31,20455.476109908
"Tasman",2009-01-31,20462.3186866899
"Tasman",2009-02-28,20470.1019293819
"Tasman",2009-03-31,20488.2663945692
"Tasman",2009-04-30,20511.1430321288
"Tasman",2009-05-31,20541.5607175415
"Tasman",2009-06-30,20564.4177043855
"Tasman",2009-07-31,20579.7179228039
"Tasman",2009-08-31,20588.4085889453
"Tasman",2009-09-30,20607.4693421765
"Tasman",2009-10-31,20630.2940690956
"Tasman",2009-11-30,20647.4528572552
"Tasman",2009-12-31,20661.7765472075
"Tasman",2010-01-31,20671.3816783048
"Tasman",2010-02-28,20681.9245277049
"Tasman",2010-03-31,20701.8838615634
"Tasman",2010-04-30,20717.1251278349
"Tasman",2010-05-31,20728.5925950606
"Tasman",2010-06-30,20742.879767433
"Tasman",2010-07-31,20755.277747699
"Tasman",2010-08-31,20772.3767649318
"Tasman",2010-09-30,20791.3508912582
"Tasman",2010-10-31,20815.9631178303
"Tasman",2010-11-30,20835.8613707143
"Tasman",2010-12-31,20852.92943807
"Tasman",2011-01-31,20854.9422656977
"Tasman",2011-02-28,20883.2826034017
"Tasman",2011-03-31,20895.6288367831
"Tasman",2011-04-30,20903.2694480308
"Tasman",2011-05-31,20914.6655176563
"Tasman",2011-06-30,20930.7547639623
"Tasman",2011-07-31,20957.1718483195
"Tasman",2011-08-31,20977.0029612585
"Tasman",2011-09-30,21004.3394232505
"Tasman",2011-10-31,21035.4211907505
"Tasman",2011-11-30,21048.6524130144
"Tasman",2011-12-31,21062.8164409021
"Tasman",2012-01-31,21076.0357089806
"Tasman",2012-02-29,21089.2490818444
"Tasman",2012-03-31,21105.2711882054
"Tasman",2012-04-30,21116.5961877427
"Tasman",2012-05-31,21130.7295932651
"Tasman",2012-06-30,21138.2927479419
"Tasman",2012-07-31,21158.9777361302
"Tasman",2012-08-31,21185.2785537531
"Tasman",2012-09-30,21203.1338476809
"Tasman",2012-10-31,21222.8557353921
"Tasman",2012-11-30,21235.0742391219
"Tasman",2012-12-31,21244.4769678481
"Tasman",2013-01-31,21261.3676874951
"Tasman",2013-02-28,21275.4419771147
"Tasman",2013-03-31,21297
"Tasman",2013-04-30,21315.4846713206
"Tasman",2013-05-31,21336.783926831
"Tasman",2013-06-30,21359.9624458256
"Tasman",2013-07-31,21387.8317331823
"Tasman",2013-08-31,21414.7720124229
"Tasman",2013-09-30,21440.7828216505
"Tasman",2013-10-31,21475.2369215506
"Tasman",2013-11-30,21512.5136118512
"Tasman",2013-12-31,21538.5498254019
"Tasman",2014-01-31,21561.7800768361
"Tasman",2014-02-28,21583.1409185841
"Tasman",2014-03-31,21616.7028081451
"Tasman",2014-04-30,21639.9538449345
"Tasman",2014-05-31,21670.7185484178
"Tasman",2014-06-30,21697.7379659737
"Tasman",2014-07-31,21716.3167102724
"Tasman",2014-08-31,21732.0837957276
"Tasman",2014-09-30,21761.0011066046
"Tasman",2014-10-31,21792.7442411598
"Tasman",2014-11-30,21818.860670785
"Tasman",2014-12-31,21840.2871018761
"Tasman",2015-01-31,21858.9004884334
"Tasman",2015-02-28,21878.4585875975
"Tasman",2015-03-31,21900.8417406116
"Tasman",2015-04-30,21918.5305840551
"Tasman",2015-05-31,21955.0289985562
"Tasman",2015-06-30,21979.3129702378
"Tasman",2015-07-31,22013.949827298
"Tasman",2015-08-31,22031.6640750645
"Tasman",2015-09-30,22055.9689860669
"Tasman",2015-10-31,22088.7498284476
"Tasman",2015-11-30,22112.1285027145
"Tasman",2015-12-31,22140.2202703547
"Tasman",2016-01-31,22170.2030028643
"Tasman",2016-02-29,22193.6029243832
"Tasman",2016-03-31,22224.5436105406
"Tasman",2016-04-30,22244.18993199
"Tasman",2016-05-31,22277.0308209524
"Tasman",2016-06-30,22309.8812557817
"Tasman",2016-07-31,22344.6260427234
"Tasman",2016-08-31,22385.9788910132
"Tasman",2016-09-30,22412.2606796865
"Tasman",2016-10-31,22437.6069936887
"Tasman",2016-11-30,22469.5615230045
"Tasman",2016-12-31,22498.6957714037
"Tasman",2017-01-31,22529.7249877776
"Tasman",2017-02-28,22573.0283856217
"Tasman",2017-03-31,22599.3592893195
"Tasman",2017-04-30,22637.9668379369
"Tasman",2017-05-31,22661.4826955482
"Tasman",2017-06-30,22701.9987611127
"Tasman",2017-07-31,22732.1400781842
"Tasman",2017-08-31,22767.9564453822
"Tasman",2017-09-30,22804.7278408817
"Tasman",2017-10-31,22834.8970257257
"Tasman",2017-11-30,22868.8542989323
"Tasman",2017-12-31,22911.3266107781
"Tasman",2018-01-31,22936.7984067395
"Tasman",2018-02-28,22962.2772851182
"Tasman",2018-03-31,23001
"Tasman",2018-04-30,23027.4735081715
"Tasman",2018-05-31,23063.4018406899
"Tasman",2018-06-30,23095.5482434695
"Tasman",2018-07-31,23122.021751641
"Tasman",2018-08-31,23157.9500841594
"Tasman",2018-09-30,23199.551311286
"Tasman",2018-10-31,23222.2428897187
"Tasman",2018-11-30,23240.2070559779
"Tasman",2018-12-31,23273.2989411922
"Tasman",2019-01-31,23285.5902128433
"Tasman",2019-02-28,23325.3004751005
"Tasman",2019-03-31,23382.9749036169
"Tasman",2019-04-30,23419.84871857
"Tasman",2019-05-31,23451.049638915
"Tasman",2019-06-30,23479.4141119558
"Tasman",2019-07-31,23504.9421376926
"Tasman",2019-08-31,23525.7427512559
"Tasman",2019-09-30,23551.2707769927
"Tasman",2019-10-31,23590.9810392499
"Tasman",2019-11-30,23607.9997230744
"Tasman",2019-12-31,23645.8190204622
"Tasman",2020-01-31,23677.0199408071
"Tasman",2020-02-29,23709.1663435868
"Tasman",2020-03-31,23745.0946761052
"Tasman",2020-04-30,23770.622701842
"Tasman",2020-05-31,23799.9326573175
"Tasman",2020-06-30,23852.8796736605
"Tasman",2020-07-31,23902.9902426993
"Tasman",2020-08-31,23953.1008117382
"Tasman",2020-09-30,23993.7565564301
"Tasman",2020-10-31,24041.9761605995
"Tasman",2020-11-30,24081.6864228567
"Tasman",2020-12-31,24118.5602378099
"Tasman",2021-01-31,24146.9247108507
"Tasman",2021-02-28,24180.0165960651
"Tasman",2021-03-31,24194.1988325855
"Tasman",2021-04-30,24224.4542704957
"Tasman",2021-05-31,24255.6551908407
"Tasman",2021-06-30,24317.1115490959
"Tasman",2021-07-31,24394.6411087409
"Tasman",2021-08-31,24440.969748041
"Tasman",2021-09-30,24517.5538252513
"Tasman",2021-10-31,24576.1737362024
"Tasman",2021-11-30,24614.9385160249
"Tasman",2021-12-31,24638.5755768923
"Tasman",2022-01-31,24665.9945674984
"Tasman",2022-02-28,24697.1954878434
"Tasman",2022-03-31,24762.4337758374
"Tasman",2022-04-30,24802.1440380946
"Tasman",2022-05-31,24854.1455720028
"Tasman",2022-06-30,24901.4196937376
"Tasman",2022-07-31,24950.5847803417
"Tasman",2022-08-31,24988.4040777296
"Tasman",2022-09-30,25030.9507872908
"Tasman",2022-10-31,25064.0426725052
"Tasman",2022-11-30,25089.570698242
"Tasman",2022-12-31,25132.1174078032
"Tasman",2023-01-31,25157.64543354
"Waikato",2001-12-31,154560.95
"Waikato",2002-01-31,154656.9
"Waikato",2002-02-28,154783.25
"Waikato",2002-03-31,154944.75
"Waikato",2002-04-30,155098.65
"Waikato",2002-05-31,155238.3
"Waikato",2002-06-30,155456.8
"Waikato",2002-07-31,155583.15
"Waikato",2002-08-31,155738.95
"Waikato",2002-09-30,155959.35
"Waikato",2002-10-31,156140.8
"Waikato",2002-11-30,156325.1
"Waikato",2002-12-31,156498.95
"Waikato",2003-01-31,156647.15
"Waikato",2003-02-28,156823.85
"Waikato",2003-03-31,156972.05
"Waikato",2003-04-30,157136.4
"Waikato",2003-05-31,157345.4
"Waikato",2003-06-30,157536.35
"Waikato",2003-07-31,157695.95
"Waikato",2003-08-31,157889.75
"Waikato",2003-09-30,158092.1
"Waikato",2003-10-31,158300.15
"Waikato",2003-11-30,158532.9
"Waikato",2003-12-31,158740.95
"Waikato",2004-01-31,158924.3
"Waikato",2004-02-29,159106.7
"Waikato",2004-03-31,159307.15
"Waikato",2004-04-30,159536.1
"Waikato",2004-05-31,159784.05
"Waikato",2004-06-30,160027.25
"Waikato",2004-07-31,160250.5
"Waikato",2004-08-31,160529.8
"Waikato",2004-09-30,160776.8
"Waikato",2004-10-31,161113.1
"Waikato",2004-11-30,161420.9
"Waikato",2004-12-31,161762.9
"Waikato",2005-01-31,162024.15
"Waikato",2005-02-28,162228.4
"Waikato",2005-03-31,162533.35
"Waikato",2005-04-30,162857.3
"Waikato",2005-05-31,163117.6
"Waikato",2005-06-30,163390.25
"Waikato",2005-07-31,163676.2
"Waikato",2005-08-31,163944.1
"Waikato",2005-09-30,164220.55
"Waikato",2005-10-31,164507.45
"Waikato",2005-11-30,164753.5
"Waikato",2005-12-31,165011.9
"Waikato",2006-01-31,165221.85
"Waikato",2006-02-28,165444.15
"Waikato",2006-03-31,165675
"Waikato",2006-04-30,166180.259383592
"Waikato",2006-05-31,166390.977027049
"Waikato",2006-06-30,166619.697932079
"Waikato",2006-07-31,166861.668854173
"Waikato",2006-08-31,167123.533041253
"Waikato",2006-09-30,167404.335495024
"Waikato",2006-10-31,167629.06944634
"Waikato",2006-11-30,167867.049205633
"Waikato",2006-12-31,168081.251868914
"Waikato",2007-01-31,168362.7998311
"Waikato",2007-02-28,168555.083570545
"Waikato",2007-03-31,168821.346824811
"Waikato",2007-04-30,168987.927687572
"Waikato",2007-05-31,169266.4300148
